649,402,0.091496,1,1,414960
649,403,0.141952,1,2,209760
649,514,1.00646,1,11,414960
650,402,0.071432,1,1,214320
649,515,1.09795,1,12,414960
649,402,0.091496,1,1,414960
649,403,0.141952,1,2,209760
649,402,0.091496,1,1,414960
649,403,0.141952,1,2,209760
649,402,0.091496,1,1,414960
649,403,0.141952,1,2,209760
649,514,1.00646,1,11,414960
650,402,0.071432,1,1,214320
649,515,1.09795,1,12,414960
650,514,0.785752,1,11,214320
650,515,0.857184,1,12,214320
651,402,0.112928,1,1,629280
651,403,0.14104,1,2,205200
652,402,0.071888,1,1,218880
652,403,0.143776,1,2,218880
651,514,1.24221,1,11,629280
651,515,1.35514,1,12,629280
652,514,0.790768,1,11,218880
652,515,0.862656,1,12,218880
653,402,0.071432,1,1,214320
653,403,0.142864,1,2,214320
653,514,0.785752,1,11,214320
653,515,0.857184,1,12,214320
656,402,0.094232,1,1,442320
656,403,0.144688,1,2,223440
656,514,1.03655,1,11,442320
656,515,1.13078,1,12,442320
659,402,0.095144,1,1,451440
659,403,0.1456,1,2,228000
659,514,1.04658,1,11,451440
660,402,0.071888,1,1,218880
659,515,1.14173,1,12,451440
660,304,0.575104,1,8,218880
660,514,0.790768,1,11,218880
662,402,0.071888,1,1,218880
662,304,0.575104,1,8,218880
662,514,0.790768,1,11,218880
664,402,0.07052,1,1,205200
664,304,0.56416,1,8,205200
664,514,0.77572,1,11,205200
665,402,0.11384,1,1,638400
666,402,0.093776,1,1,437760
665,514,1.25224,1,11,638400
665,515,1.36608,1,12,638400
666,304,0.750208,1,8,437760
666,514,1.03154,1,11,437760
667,402,0.071432,1,1,214320
667,514,0.785752,1,11,214320
667,515,0.857184,1,12,214320
668,402,0.072344,1,1,223440
668,304,0.578752,1,8,223440
668,514,0.795784,1,11,223440
669,402,0.093776,1,1,437760
669,514,1.03154,1,11,437760
669,515,1.12531,1,12,437760
685,402,0.11384,1,1,638400
686,402,0.071432,1,1,214320
685,514,1.25224,1,11,638400
685,515,1.2951,1,12,428640
686,304,0.571456,1,8,214320
686,514,0.785752,1,11,214320
687,402,0.114752,1,1,647520
687,304,0.74656,1,8,433200
688,402,0.137096,1,1,870960
687,514,1.26227,1,11,647520
688,304,0.578752,1,8,223440
688,514,1.50806,1,11,870960
