649,402,0.091496,1,1,414960
649,401,0.14104,1,2,205200
650,402,0.071432,1,1,214320
650,401,0.142864,1,2,214320
649,514,1.20442,1,13,414960
649,515,1.28094,1,14,414960
649,402,0.091496,1,1,414960
649,401,0.14104,1,2,205200
649,402,0.091496,1,1,414960
649,401,0.14104,1,2,205200
649,402,0.091496,1,1,414960
649,401,0.14104,1,2,205200
650,402,0.071432,1,1,214320
650,401,0.142864,1,2,214320
649,514,1.20442,1,13,414960
649,515,1.28094,1,14,414960
650,514,0.928616,1,13,214320
650,515,1.00005,1,14,214320
651,402,0.112928,1,1,629280
651,401,0.184816,1,2,424080
652,402,0.071888,1,1,218880
651,514,1.46806,1,13,629280
651,515,1.58099,1,14,629280
652,514,0.934544,1,13,218880
652,515,1.00643,1,14,218880
653,402,0.071432,1,1,214320
653,514,0.928616,1,13,214320
653,515,1.00005,1,14,214320
656,402,0.094232,1,1,442320
656,401,0.143776,1,2,218880
656,514,1.22502,1,13,442320
656,515,1.31925,1,14,442320
659,402,0.095144,1,1,451440
659,401,0.144688,1,2,223440
660,402,0.071888,1,1,218880
660,401,0.143776,1,2,218880
659,514,1.23687,1,13,451440
659,515,1.33202,1,14,451440
660,304,0.71888,1,10,218880
660,514,0.934544,1,13,218880
662,402,0.071888,1,1,218880
662,401,0.143776,1,2,218880
662,304,0.71888,1,10,218880
662,514,0.934544,1,13,218880
664,402,0.07052,1,1,205200
664,401,0.14104,1,2,205200
664,304,0.7052,1,10,205200
664,514,0.91676,1,13,205200
665,402,0.11384,1,1,638400
666,402,0.093776,1,1,437760
666,401,0.187552,1,2,437760
665,514,1.47992,1,13,638400
665,515,1.59376,1,14,638400
666,304,0.93776,1,10,437760
667,402,0.071432,1,1,214320
666,514,1.21909,1,13,437760
667,514,0.928616,1,13,214320
667,515,1.00005,1,14,214320
668,402,0.072344,1,1,223440
668,401,0.144688,1,2,223440
668,304,0.72344,1,10,223440
668,514,0.940472,1,13,223440
669,402,0.093776,1,1,437760
669,514,1.21909,1,13,437760
669,515,1.31286,1,14,437760
685,402,0.11384,1,1,638400
685,401,0.141952,1,2,209760
686,402,0.071432,1,1,214320
686,401,0.142864,1,2,214320
685,514,1.47992,1,13,638400
685,515,1.52278,1,14,428640
686,304,0.71432,1,10,214320
686,514,0.928616,1,13,214320
