647,208,0.0508,1,1,8000
647,208,0.0516,2,1,8000
647,208,0.0524,3,1,8000
647,208,0.0532,4,1,8000
647,208,0.054,5,1,8000
647,208,0.0548,6,1,8000
647,208,0.0556,7,1,8000
647,208,0.0564,8,1,8000
647,208,0.0572,9,1,8000
647,208,0.058,10,1,8000
647,208,0.0588,11,1,8000
647,208,0.0596,12,1,8000
647,208,0.0604,13,1,8000
647,208,0.0612,14,1,8000
647,208,0.062,15,1,8000
647,208,0.0628,16,1,8000
647,208,0.0636,17,1,8000
647,208,0.0644,18,1,8000
647,208,0.0652,19,1,8000
647,208,0.066,20,1,8000
647,208,0.0668,21,1,8000
647,208,0.0676,22,1,8000
647,208,0.0684,23,1,8000
647,208,0.0692,24,1,8000
647,208,0.07,25,1,8000
647,208,0.0708,26,1,8000
647,208,0.070976,27,1,1760
647,111,0.4572,1,9,8000
647,111,0.458,2,9,8000
647,111,0.4588,3,9,8000
647,111,0.4596,4,9,8000
647,111,0.4604,5,9,8000
647,111,0.4612,6,9,8000
647,111,0.462,7,9,8000
647,111,0.4628,8,9,8000
647,111,0.4636,9,9,8000
647,111,0.4644,10,9,8000
647,111,0.4652,11,9,8000
647,111,0.466,12,9,8000
647,111,0.4668,13,9,8000
647,111,0.4676,14,9,8000
647,111,0.4684,15,9,8000
647,111,0.4692,16,9,8000
647,111,0.47,17,9,8000
647,111,0.4708,18,9,8000
647,111,0.4716,19,9,8000
647,111,0.4724,20,9,8000
647,111,0.4732,21,9,8000
647,111,0.474,22,9,8000
647,111,0.4748,23,9,8000
647,111,0.4756,24,9,8000
647,111,0.4764,25,9,8000
647,111,0.4772,26,9,8000
647,111,0.477376,27,9,1760
647,110,0.508,1,10,8000
647,110,0.5088,2,10,8000
647,110,0.5096,3,10,8000
647,110,0.5104,4,10,8000
647,110,0.5112,5,10,8000
647,110,0.512,6,10,8000
647,110,0.5128,7,10,8000
647,110,0.5136,8,10,8000
647,110,0.5144,9,10,8000
647,110,0.5152,10,10,8000
647,110,0.516,11,10,8000
647,110,0.5168,12,10,8000
647,110,0.5176,13,10,8000
647,110,0.5184,14,10,8000
647,110,0.5192,15,10,8000
647,110,0.52,16,10,8000
647,110,0.5208,17,10,8000
647,110,0.5216,18,10,8000
647,110,0.5224,19,10,8000
647,110,0.5232,20,10,8000
647,110,0.524,21,10,8000
647,110,0.5248,22,10,8000
647,110,0.5256,23,10,8000
647,110,0.5264,24,10,8000
647,110,0.5272,25,10,8000
647,110,0.528,26,10,8000
647,110,0.528176,27,10,1760
647,208,0.070976,1,1,209760
647,111,0.638784,1,9,209760
647,110,0.70976,1,10,209760
649,208,0.071432,1,1,214320
649,111,0.642888,1,9,214320
649,110,0.71432,1,10,214320
650,208,0.071432,1,1,214320
650,111,0.642888,1,9,214320
650,110,0.71432,1,10,214320
652,208,0.071432,1,1,214320
647,208,0.070976,1,1,209760
647,111,0.638784,1,9,209760
647,110,0.70976,1,10,209760
647,208,0.070976,1,1,209760
647,111,0.638784,1,9,209760
647,110,0.70976,1,10,209760
649,208,0.071432,1,1,214320
649,111,0.642888,1,9,214320
649,110,0.71432,1,10,214320
650,208,0.071432,1,1,214320
650,111,0.642888,1,9,214320
650,110,0.71432,1,10,214320
647,208,0.070976,1,1,209760
