647,111,0.508,1,10,8000
647,111,0.5088,2,10,8000
647,111,0.5096,3,10,8000
647,111,0.5104,4,10,8000
647,111,0.5112,5,10,8000
647,111,0.512,6,10,8000
647,111,0.5128,7,10,8000
647,111,0.5136,8,10,8000
647,111,0.5144,9,10,8000
647,111,0.5152,10,10,8000
647,111,0.516,11,10,8000
647,111,0.5168,12,10,8000
647,111,0.5176,13,10,8000
647,111,0.5184,14,10,8000
647,111,0.5192,15,10,8000
647,111,0.52,16,10,8000
647,111,0.5208,17,10,8000
647,111,0.5216,18,10,8000
647,111,0.5224,19,10,8000
647,111,0.5232,20,10,8000
647,111,0.524,21,10,8000
647,111,0.5248,22,10,8000
647,111,0.5256,23,10,8000
647,111,0.5264,24,10,8000
647,111,0.5272,25,10,8000
647,111,0.528,26,10,8000
647,111,0.528176,27,10,1760
647,110,0.5588,1,11,8000
647,110,0.5596,2,11,8000
647,110,0.5604,3,11,8000
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
649,110,0.785752,1,11,214320
650,111,0.71432,1,10,214320
650,110,0.785752,1,11,214320
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
649,110,0.785752,1,11,214320
650,111,0.71432,1,10,214320
650,110,0.785752,1,11,214320
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
649,110,0.785752,1,11,214320
650,111,0.71432,1,10,214320
650,110,0.785752,1,11,214320
652,111,0.71432,1,10,214320
652,110,0.785752,1,11,214320
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
649,110,0.785752,1,11,214320
650,111,0.71432,1,10,214320
650,110,0.785752,1,11,214320
652,111,0.71432,1,10,214320
652,110,0.785752,1,11,214320
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
649,110,0.785752,1,11,214320
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
649,110,0.785752,1,11,214320
650,111,0.71432,1,10,214320
650,110,0.785752,1,11,214320
652,111,0.71432,1,10,214320
652,110,0.785752,1,11,214320
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
649,110,0.785752,1,11,214320
650,111,0.71432,1,10,214320
650,110,0.785752,1,11,214320
652,111,0.71432,1,10,214320
652,110,0.785752,1,11,214320
654,111,0.71888,1,10,218880
654,110,0.790768,1,11,218880
655,111,0.70976,1,10,209760
655,110,0.780736,1,11,209760
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
649,110,0.785752,1,11,214320
650,111,0.71432,1,10,214320
650,110,0.785752,1,11,214320
652,111,0.71432,1,10,214320
652,110,0.785752,1,11,214320
654,111,0.71888,1,10,218880
654,110,0.790768,1,11,218880
655,111,0.70976,1,10,209760
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
649,110,0.785752,1,11,214320
650,111,0.71432,1,10,214320
650,110,0.785752,1,11,214320
652,111,0.71432,1,10,214320
652,110,0.785752,1,11,214320
654,111,0.71888,1,10,218880
654,110,0.790768,1,11,218880
655,111,0.70976,1,10,209760
655,110,0.780736,1,11,209760
662,209,0.071888,1,1,218880
662,111,0.71888,1,10,218880
662,110,0.731648,1,11,127680
663,209,0.071888,1,1,218880
663,111,0.71888,1,10,218880
663,110,0.732104,1,11,132240
664,209,0.070976,1,1,209760
664,111,0.70976,1,10,209760
664,110,0.72344,1,11,136800
665,209,0.07052,1,1,205200
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
649,110,0.785752,1,11,214320
650,111,0.71432,1,10,214320
650,110,0.785752,1,11,214320
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
647,111,0.70976,1,10,209760
647,110,0.780736,1,11,209760
649,111,0.71432,1,10,214320
649,110,0.785752,1,11,214320
650,111,0.71432,1,10,214320
650,110,0.785752,1,11,214320
